GEOID,suicide_rate_per_100k,pct_male,pct_age_15_24,pct_age_25_44,pct_age_45_64,pct_age_65p,pct_hispanic,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_two_or_more,median_hh_income,per_capita_income,poverty_rate_all,poverty_rate_child_u18,poverty_rate_elderly_65p,gini_index,hh_public_assistance_share,lfp_rate_16p,unemployment_rate,edu_lt_hs_25p,edu_hs_grad_25p,edu_some_college_25p,edu_grad_prof_25p,hh_single_person_share,hh_female_householder_no_spouse_share,avg_hh_size,marital_never_married_share_15p,marital_divorced_share_15p,marital_separated_share_15p,housing_occupied_share,renter_occupied_share,overcrowding_rate_gt1pproom,rent_burdened_gt30,rent_burdened_gt50,residential_stability_same_house_1yr,foreign_born_share,uninsured_rate,veteran_share_18p
44003022300,93.479785,0.3982238840850666,0.1378826828698294,0.2446833372283244,0.1729376022435148,0.2949287216639402,0.09558308,0.011918673,0.001635896,0.094414583,0.021032952,58893,36931,0.1172186986140474,0.098196393,0.2527733755942947,0.4282,0.028033088,0.5086393088552916,0.066348195,0.082392432,0.2291730241074153,0.2245956667683857,0.1336588342996643,0.5349264705882353,0.090533088,1.96,0.139672307,0.007252216,0.035186677,0.9477351916376306,0.5753676470588235,0,0.5552654482158399,0.1409921671018277,0,0.1584482355690581,0.016826361,0.108546304
44003022400,46.25346901,0.4454209065679926,0.061054579,0.1549491211840888,0.3288621646623497,0.3237742830712303,0.017576318,0.00693802,0,0.056891767,0,77019,60643,0.018963922,0.073170732,0.048571429,0.5224,0.037069726,0.6023970818134445,0.034602076,0.026417171,0.2168409466152999,0.2927903137039075,0.1700605393505778,0.4739629302736098,0.06266549,1.91,0.1073475768629494,0.026055237,0.058884836,0.9750430292598968,0.1862312444836716,0,0.551219512,0.2,0.028275212,0.073080481,0,0.079872204
44005040101,60.28938907,0.5068327974276527,0.1119372990353697,0.1740353697749196,0.2988344051446945,0.2154340836012861,0.1091237942122186,0.007234727,0,0.016278135,0,96176,53596,0.069095477,0.5848484848484848,0.015858209,0.3842,0.0245,0.6856042368801155,0.054034838,0.048122392,0.1749652294853964,0.2022253129346314,0.1616133518776077,0.3045,0.107,2.39,0.1362542128069331,0.042850265,0.049350024,0.9385265133740028,0.1955,0,0.2047872340425532,0.061170213,0.005718954,0.03778135,0.039465695,0.1178109956929313
44005040400,63.62334977,0.5392078892953714,0.1022745347542548,0.1247017655479561,0.2915540003181167,0.2999840941625576,0.022268172,0.013519962,0,0.003658343,0.005567043,128338,67724,0.050229058,0,0.079003181,0.464,0,0.5569884316328466,0.024964838,0.025221953,0.1644471347861178,0.1359967715899919,0.2568603712671509,0.3586915176873336,0.040699886,2.32,0.1363636363636363,0.023854245,0.060480841,0.7829064919594997,0.2864206922784328,0,0.4581993569131832,0.2620578778135048,0.003509892,0.087641164,0.015081206,0.097169998
44005040500,43.84042087,0.443445857,0.1707584392810171,0.2389302937308198,0.165278387,0.1069706269180184,0.1740464708461201,0.1740464708461201,0.027400263,0.000876808,0.003288032,42852,30751,0.2472599736957474,0.5585106382978723,0.2377049180327868,0.4681,0.093291405,0.6725820763087844,0.069487751,0.093617021,0.1936170212765957,0.35141844,0.090425532,0.3867924528301887,0.3805031446540881,2.39,0.2951061320754717,0.013856132,0.03125,0.9660759493670886,0.6677148846960168,0,0.6804123711340206,0.176050753,0.007704509,0.051731697,0.04059122,0.058403634
44005040600,44.7828034,0.4487236901030004,0.2174205105239588,0.1744290192566054,0.3385579937304075,0.1690550828481863,0.025750112,0.069189431,0.000223914,0.091804747,0.018137035,95436,50600,0.088709677,0.2095959595959595,0.1629139072847682,0.4037,0.054401583,0.7344449975111996,0.1101169993117687,0.011761331,0.1715433161216293,0.2005163511187607,0.242398164,0.5756676557863502,0.041543027,2.2,0.1687406669985067,0.00273768,0.066202091,0.8246329526916802,0.4817012858555885,0,0.5118376550169109,0.2187147688838782,0.007836991,0.071204657,0.055668703,0.1110271903323262
44005040700,59.80861244,0.5113636363636364,0.1599880382775119,0.1199162679425837,0.2816985645933014,0.3370215311004784,0.1058612440191387,0.007476077,0,0.020933014,0,112887,83132,0.1120767156128259,0.3716577540106952,0.057675244,0.5058,0.009030704,0.5955760977220205,0.1211428571428571,0.014796102,0.099603031,0.1133164922410682,0.3345362684951281,0.4214328717639976,0.027092113,2,0.1688055281342547,0.0029615,0.062520566,0.8300849575212393,0.2588801926550271,0,0.419811321,0.294811321,0,0.070574163,0.06899696,0.083022704
44005040800,126.2095078,0.396718553,0.1863693731594446,0.1657551535549011,0.2456878418174169,0.2936474547749264,0.011358856,0.080774085,0,0.010096761,0,82011,71678,0.1727941176470588,0.2047872340425532,0.1919770773638968,0.5954,0.008368201,0.5141662796098467,0.1167747914735866,0.060788609,0.1549835706462212,0.1122672508214676,0.3012048192771084,0.6527196652719666,0.048535565,1.82,0.1614794767704104,0.026161479,0.054578259,0.6844215349369989,0.6175732217573222,0,0.6401098901098901,0.3118131868131868,0.010938157,0.084981069,0.017833259,0.059301769
44005040900,41.20313144,0.4165636588380716,0.3207663782447466,0.1248454882571075,0.2064276885043263,0.2309435517099299,0.070251339,0.009064689,0,0.017717347,0,95139,57116,0.1104863649142535,0.3384223918575064,0.1186440677966101,0.5356,0.004656577,0.5392200806813088,0.094900222,0.007620367,0.1565639071700727,0.1943193626602009,0.2812608243851749,0.3777648428405122,0.1152502910360884,2.05,0.1675940351658134,0.000890274,0.038059203,0.7427583225248595,0.4080325960419092,0.005820722,0.6433770014556041,0.2590975254730713,0.04177982,0.078903997,0.01078516,0.058524788
44005041000,100.5530417,0.615887381,0.229260935,0.3247863247863248,0.1654097536450477,0.2574157868275515,0.090497738,0.080442433,0.003519356,0,0.030165913,69732,80714,0.1248041775456919,0.1213389121338912,0.130859375,0.5634,0.010824313,0.6431131592421915,0.052416052,0.130938586,0.1384704519119351,0.1541135573580533,0.1703360370799536,0.7452123230641132,0.009991674,1.56,0.3746822572445348,0.023894255,0.049822064,0.7454996896337679,0.5711906744379683,0,0.4556213017751479,0.2159763313609467,0,0.039215686,0.035106383,0.074947589
44005041400,83.31019161,0.502638156,0.094973618,0.1346848097750624,0.2663149125242988,0.372396557,0,0,0,0.006387115,0,129750,94064,0.029991669,0.074074074,0.055182699,0.5242,0.022813688,0.5706232383338553,0.060922064,0.029492455,0.1241426611796982,0.1872427983539094,0.2770919067215363,0.2978453738910012,0.059569075,2.28,0.1505243676742751,0.006785935,0.034238125,0.6380913869793773,0.1007604562737642,0,0.4963503649635036,0.4306569343065693,0.00474198,0.031935573,0.02193835,0.063319476
44005041601,60.06006006,0.5147147147147147,0.1516516516516516,0.2153153153153153,0.3366366366366366,0.1537537537537537,0.033033033,0.007207207,0,0.003303303,0.004504505,91716,44552,0.068016929,0.2533333333333333,0.037109375,0.3914,0.015162455,0.7306122448979592,0.028985507,0.080215966,0.263787119,0.2587736212880833,0.1037408407250289,0.3285198555956679,0.1487364620938628,2.4,0.2132653061224489,0.002721088,0.056122449,0.9466848940533152,0.3458483754512635,0.005054152,0.371002132,0.3198294243070362,0.016021765,0.05015015,0.036735923,0.100843289
44005041602,82.9703381,0.4762497407176934,0.095208463,0.2223605061190624,0.238954574,0.3026343082348061,0.087326281,0.014104957,0,0.004355943,0,91193,53841,0.05225453,0.092741935,0.041124058,0.3976,0.009933775,0.6119331742243437,0.028081123,0.039396265,0.1688411358403684,0.2297262727040163,0.1043745203376822,0.3902554399243141,0.061494797,2.24,0.1892601431980907,0.01097852,0.02673031,0.8938689217758985,0.2478713339640492,0,0.3888888888888889,0.1643518518518518,0.003550543,0.058286663,0.03539823,0.053114437
44005041702,21.30833156,0.4551459620711698,0.1080332409972299,0.1427658214361815,0.3692733858938845,0.2177711485190709,0.004261666,0.014063499,0,0.006392499,0.013211166,119821,52896,0.012579957,0.1016949152542373,0.0518591,0.3502,0,0.7195701074731318,0.1253097345132743,0.082485876,0.2132768361581921,0.2584745762711864,0.1686440677966101,0.2404775440591245,0.073337123,2.66,0.1018766756032171,0.021447721,0.027053376,0.8158627087198516,0.068789085,0.006253553,0,0,0,0.08352866,0.012510785,0.045384219
44007000101,74.75703962,0.4532768502367306,0.3939695988038874,0.1330675305257911,0.1465237976576127,0.1617243957139297,0.3700473461250934,0.2075753800149514,0,0.036381759,0.003737852,46934,20924,0.2591372079089275,0.4682080924855491,0.1510015408320493,0.433,0.094353109,0.5633431085043988,0.1978136387298282,0.3612590799031477,0.1690072639225181,0.20968523,0.020823245,0.4267333809864189,0.1043602573266619,2.37,0.2470794392523364,0,0.033294393,0.9803784162578836,0.3974267333809864,0.007147963,0.4929006085192697,0.3752535496957404,0.01127537,0.3702965362571642,0.012216405,0.022076372
44007000102,18.91431814,0.5581615282769056,0.1647437109892188,0.1658785700775487,0.3449971628522791,0.132021941,0.5982598827312275,0.1121619065632684,0.002269718,0.056742954,0.021562323,66115,29178,0.08667676,0.1288209606986899,0.2593123209169054,0.3982,0.064752252,0.6835529304861426,0.079760718,0.2132676859289971,0.3858512568022804,0.1119461000259134,0.1347499352163773,0.2421171171171171,0.206081081,2.98,0.2950963222416812,0.006567426,0.04028021,0.9372031662269128,0.3890765765765765,0.024774775,0.6048265460030166,0.1885369532428356,0.025009473,0.500662001,0.002649508,0.021311475
44007000400,58.51375073,0.5118002730641701,0.1950458357714062,0.2453676614004291,0.162278135,0.073922372,0.812755998,0.1199531889994148,0.015408621,0,0,68188,34753,0.1885342789598108,0.5245559038662487,0.2163588390501319,0.5134,0.270935961,0.7159618008185539,0.1817835365853658,0.2697657393850659,0.3092972181551977,0.2101024890190336,0.021229868,0.1970443349753694,0.3448275862068966,3.56,0.2512589451364961,0.005830904,0.018552876,0.8892365456821026,0.733286418,0,0.4727272727272727,0.295959596,0.007731959,0.4419738638580066,0.089721084,0.014701643
44007000500,28.3286119,0.4473087818696883,0.2413597733711048,0.1458923512747875,0.1679886685552408,0.1011331444759206,0.7490084985835694,0.1756373937677053,0,0.019546742,0.003116147,33560,18779,0.3173241852487135,0.5252252252252252,0.6078431372549019,0.5234,0.1286549707602339,0.5835432409739715,0.1050359712230215,0.3443740867023867,0.3239162201656113,0.2230881636629323,0.037993181,0.3927875243664717,0.3304093567251462,3.44,0.2111204013377926,0,0.030936455,0.8984238178633975,0.7153996101364523,0.040935673,0.6893732970027248,0.2847411444141689,0.019093759,0.4288951841359773,0.071104816,0.004315926
44007000600,95.83133685,0.4389075227599425,0.2659319597508385,0.1471011020603737,0.261140393,0.120268328,0.6118830857690465,0.1379971250598946,0.00431241,0.079060853,0.004791567,42837,23958,0.2193823216187433,0.2694174757281553,0.6294820717131474,0.4581,0.069553806,0.7065544197233915,0.033191489,0.4047619047619047,0.1888341543513957,0.1888341543513957,0.079638752,0.6220472440944882,0.2047244094488189,2.46,0.2675886951292844,0.002405292,0.058929645,0.906064209,0.5551181102362205,0,0.3893129770992366,0.2468193384223918,0.037374221,0.4690943938667944,0.003535354,0.030156815
44007000800,141.9590347,0.4378422226728858,0.4660312309876293,0.1762320016223889,0.2094909754613668,0.1277631312107077,0.162847293,0.076860677,0.000202799,0.1936726830257554,0,54747,57044,0.2249863313285948,0.1822600243013366,0.4253968253968254,0.5689,0.033140655,0.5937888198757764,0.076708508,0.1005784061696658,0.1137532133676092,0.1079691516709511,0.3210154241645244,0.8254335260115607,0.003853565,1.4,0.2923395445134575,0.008488613,0.032505176,0.928443649,0.8782273603082852,0.008863198,0.4623364907532701,0.189445196,0.064118372,0.2754005272764145,0.002636382,0.017184265
44007000900,69.95452956,0.3644630989856593,0.2374956278419027,0.1308149702693249,0.1710388247639034,0.4519062609303952,0.1206715634837355,0.079748164,0,0.008044771,0.002448409,61250,35012,0.2969653179190751,0.1776155717761557,0.095201238,0.4535,0.048863636,0.3669369051815297,0.053794428,0.1885813148788927,0.2880622837370242,0.2041522491349481,0.1457612456747405,0.8284090909090909,0.026136364,1.56,0.200211491,0.034896017,0.062037363,0.6811145510835913,0.9477272727272728,0,0.2623345367027677,0.1624548736462094,0,0.052116125,0.029023747,0.076923077
44007001000,40.50222762,0.496962333,0.2660996354799514,0.265289591,0.2235722964763062,0.1287970838396111,0.38963143,0.050222762,0,0.029971648,0.012150668,56591,32196,0.3815309842041312,0.3980891719745223,0.6194968553459119,0.4618,0.1649096385542168,0.6638086642599278,0.1481985044187627,0.1833333333333333,0.1713541666666666,0.2130208333333333,0.14375,0.6686746987951807,0.09563253,1.86,0.2463898916967509,0.003610108,0.024368231,0.8960863697705803,0.8177710843373494,0,0.6820412168792934,0.2993130520117762,0.005672609,0.2924260834345889,0.043742406,0.026581118
44007001100,37.35524841,0.5282032125513635,0.384385506,0.3022039596563317,0.2189017556966754,0.049308928,0.1441912588718715,0.078072469,0,0.016809862,0.014194994,96336,53511,0.1008623922009748,0.2304832713754646,0.3712121212121212,0.3605,0.087051939,0.8352895148669797,0.046838407,0.041041483,0.1566637246248896,0.2074139452780229,0.2321270962047661,0.7359180687637161,0.030724214,1.96,0.3734423676012461,0.002725857,0.029595016,0.8570532915360501,0.6839795171909291,0,0.2583892617449664,0.078299776,0,0.1445648113559955,0.016436309,0.006259781
44007001200,52.89605924,0.4892885480031738,0.1184871727056334,0.2631578947368421,0.170589791,0.1131975667812748,0.5818566516794499,0.098915631,0,0.018513621,0,55401,28499,0.2808312824719716,0.6056475170399221,0.4065420560747663,0.4709,0.1073170731707317,0.6328066215199398,0.1510107015457788,0.2818550202611436,0.2260243133723548,0.1976587122917604,0.1328230526789734,0.4271777,0.2766550522648083,2.57,0.1899065420560747,0.001495327,0.014579439,0.9553928095872172,0.8285714285714286,0,0.3902439024390244,0.1740958788898234,0.011979308,0.4234329542449087,0.066467716,0.009936407
44007001300,128.6670098,0.4526505404014411,0.1556870818322182,0.3628409675759135,0.1518270715388574,0.1181163149768399,0.3654143077714873,0.116829645,0,0.025990736,0,76333,39776,0.1889436802491565,0.4189560439560439,0.2788671023965142,0.4113,0.088681447,0.7424,0.028448276,0.1575246132208157,0.1877637130801688,0.1993670886075949,0.2278481012658227,0.5857642940490082,0.064760793,2.25,0.3077877753645672,0.002792429,0.017064846,0.8365056124938994,0.6347724620770129,0,0.2111861137897782,0.088717454,0.026211279,0.2606793618116315,0.04298291,0.014360313
44007001400,51.09862034,0.4815193323113609,0.1831033895418157,0.1902571963890308,0.2616249361267246,0.1236586612161471,0.6911940044285471,0.1563617782319877,0.025889968,0.037812979,0.006642821,47447,19758,0.2703780783905654,0.4381013470173188,0.3787878787878788,0.4282,0.1166429587482219,0.5559447764269524,0.09340252,0.4429333333333333,0.2557333333333333,0.2706666666666666,0.006666667,0.3314366998577525,0.2185870080606922,2.74,0.2675456389452332,0,0.037119675,0.9032119914346896,0.7245139876718824,0,0.2615268329554044,0.2018140589569161,0,0.5792880258899676,0.089933572,0.003367759
44007001700,47.58505829,0.5196288365453248,0.2100880323578396,0.2541042112776588,0.1698786581013561,0.078991197,0.7235308113252439,0.082798001,0,0.016416845,0.005710207,58384,25085,0.2386390673328574,0.4695912263210369,0.4036144578313253,0.3572,0.1539558089807555,0.7411461687057308,0.1521640091116173,0.2157088122605364,0.407279693,0.1908045977011494,0.07164751,0.3014967925873129,0.2045616535994298,2.99,0.2571610439210693,0,0.035964354,0.8214285714285714,0.5937277263007841,0.03064861,0.5923645320197044,0.1822660098522167,0,0.4073280989769212,0.058349609,0.020069204
44007001800,15.37751807,0.4357988620636629,0.1926803013993541,0.2226664616330924,0.3097032139012763,0.033676765,0.556666154,0.2483469168076272,0,0.020452099,0.009380286,57808,30201,0.29303857,0.4173354735152488,0.7168949771689498,0.4472,0.1654874213836478,0.7155818540433925,0.046030871,0.2266604737575476,0.3810961449140734,0.1741755689735253,0.005805852,0.2472484276729559,0.3989779874213836,2.56,0.2421646875608331,0.000778665,0.013821296,0.8338249754178958,0.4886006289308176,0.02240566,0.2830188679245283,0.1632485643970467,0.005242868,0.3867445794248808,0.039673997,0.016822051
44007001900,76.499388,0.5841493268053856,0.2936046511627907,0.1641676866585067,0.2171052631578947,0.033353733,0.609547124,0.1199510403916768,0,0.01621787,0,52429,19746,0.254436965,0.4984966927239928,1.4128440366972477,0.377,0.1394441735738664,0.6972228022551681,0.064145234,0.1396396396396396,0.4436936936936937,0.1278153153153153,0.077702703,0.3959044368600682,0.1994149195514383,3.15,0.3876234630114896,0,0.023583955,0.8071625344352618,0.7610921501706485,0.012189176,0.54895341,0.2451046590141796,0.011015912,0.279375765,0.010765918,0.016974973
44007002000,13.49892009,0.3922786177105831,0.2189524838012959,0.19924406,0.1487580993520518,0.06587473,0.5695194384449244,0.1066414686825054,0,0.034962203,0.000944924,64079,24549,0.3283420808891633,0.5862717442407146,0.165983607,0.4367,0.1785361028684471,0.6963145974881614,0.1271437019515079,0.1746686303387334,0.2836524300441826,0.2603829160530191,0.031516937,0.2611275964391691,0.1904055390702275,3.19,0.2707501995211492,0.043695132,0.010574621,0.940902745,0.5736894164193868,0.036102868,0.4335135135135135,0.3048648648648648,0,0.2437904967602591,0.034017279,0.011518771
44007002101,70.4721635,0.5200845665961945,0.1057082452431289,0.3185341789992952,0.2403100775193798,0.1553911205073996,0.3562367864693446,0.1560958421423537,0,0,0.036645525,87500,65579,0.1677237491190979,0.4684873949579832,0.1451247165532879,0.5742,0.025764895,0.7539046010975095,0.020156775,0.1451319381255687,0.2989080982711556,0.2060964513193812,0.1155595996360327,0.464573269,0.1256038647342995,2.28,0.2695006190672719,0,0.067271977,0.9220489977728286,0.2640901771336554,0,0.3814814814814815,0.3444444444444444,0.00286944,0.2177589852008456,0.013742072,0.029222174
44007002200,31.70577045,0.5277425491439443,0.2146480659480025,0.2685478757133798,0.159004439,0.038839569,0.7449270767279645,0.1011414077362079,0,0.026791376,0,66487,24848,0.2179032258064516,0.3575129533678756,0.5673469387755102,0.4524,0.1255014326647564,0.6011260285838025,0.089697406,0.3759398496240601,0.2556390977443609,0.2356853672643146,0.01417004,0.1524355300859599,0.219484241,3.61,0.2468977321352161,0.014334617,0.031236628,0.8574938574938575,0.6670487106017192,0.1673352435530086,0.3180112570356472,0.2429643527204502,0.028964634,0.5129993658845909,0.090288797,0.007216015
44007002300,19.45525292,0.4910505836575875,0.1605058365758755,0.290272374,0.2643968871595331,0.1566147859922179,0.1470817120622568,0.1414396887159533,0,0.030933852,0.007976654,93824,45608,0.056144729,0.066666667,0.1118012422360248,0.4108,0.01778766,0.7212202182142062,0.062673665,0.057120902,0.1813524590163934,0.3030225409836065,0.1780225409836065,0.434130072,0.1061700944969427,2.67,0.2358049432197728,0.003785348,0.042084168,0.7024599765716517,0.4157865480822679,0,0.5868983957219251,0.2232620320855615,0.00513631,0.2188715953307393,0.070940514,0.037491631
44007002500,59.17159763,0.6236686390532544,0.385207101,0.2423076923076923,0.1668639053254438,0.100887574,0.2257396449704142,0.1331360946745562,0,0.018934911,0,93914,56022,0.2467455621301775,0.3717026378896882,0.5982404692082112,0.4115,0.015107496,0.714332784,0.009225092,0.1933560477001703,0.088160136,0.1678023850085178,0.3232538330494037,0.7762928529924462,0.067402673,1.86,0.4137153895685769,0.00386349,0.086606568,0.8087406015037594,0.798954096,0,0.3439878234398782,0.1605783866057838,0.005346005,0.2668639053254438,0.062721893,0.031064111
44007002600,70.00350018,0.5257262863143157,0.2128106405320266,0.1862093104655232,0.2439621981099055,0.2103605180259013,0.5306265313265663,0.093454673,0.003850193,0.03920196,0.003850193,46818,28848,0.2754637731886594,0.3684879288437103,0.4093178036605657,0.5139,0.2093397745571658,0.5527900441589723,0.1074800290486565,0.1785554060116644,0.3539703903095558,0.2175863615971287,0.084791386,0.4388083735909823,0.3180354267310789,2.3,0.2750693618707887,0.015457788,0.042806183,0.7961538461538461,0.748792271,0.016908213,0.3546511627906977,0.177906977,0.013933548,0.3454672733636681,0.069653483,0.020508614
44007002700,61.79196704,0.4790937178166838,0.1703398558187435,0.1882595262615859,0.2959835221421215,0.1555097837281153,0.4582904222451081,0.2022657054582904,0,0.086096807,0.040164779,39820,27238,0.2714255182731352,0.2811023622047244,0.5562913907284768,0.5181,0.1812345679012345,0.539177277,0.0835604,0.2608826178324827,0.2939057340138096,0.2404683278294806,0.090363254,0.3866666666666666,0.2424691358024691,2.31,0.2328316086547507,0.010348071,0.026575729,0.8873794916739702,0.6681481481481482,0.038518519,0.487119438,0.1623731459797033,0.065911432,0.4416065911431514,0.050319829,0.011441648
44007002801,90.49773756,0.363499246,0.088989442,0.3010558069381598,0.1731523378582202,0.1034690799396681,0.4380090497737556,0.3052790346907994,0,0.043438914,0,48108,24045,0.2633484162895927,0.3894616265750286,0.7288629737609329,0.4302,0.1639824304538799,0.7292651482595617,0.1838538597525044,0.095975232,0.262125903,0.2337461300309597,0.092879257,0.5797950219619327,0.2298682284040995,2.42,0.1203266007735281,0.026214009,0.084228621,0.9375428963623884,0.5805270863836017,0.019765739,0.5072463768115942,0.2275362318840579,0,0.265158371,0.022926094,0.021719457
44007002900,80.86253369,0.4281671159029649,0.1347708894878706,0.2831536388140162,0.2377358490566037,0.089892183,0.4024258760107816,0.085579515,0,0.083153639,0.009973046,52295,30685,0.1886715566422168,0.386609071,0.2278860569715142,0.4675,0.119927536,0.6535739561217269,0.037899296,0.1631493506493506,0.2491883116883116,0.3001217532467532,0.086241883,0.4463768115942029,0.208695652,2.68,0.2148403796376186,0.004831752,0.024158758,0.8806636885768986,0.5692028985507246,0.07173913,0.5250338294993234,0.1197564276048714,0,0.234366577,0.046765499,0.023499638
44007003100,45.00450045,0.4975247524752475,0.2779027902790279,0.1638163816381638,0.2130963096309631,0.1874437443744374,0.080783078,0.052880288,0.001350135,0.1773177317731773,0.04410441,71563,65281,0.1535653443660257,0.1759112519809825,0.1620648259303721,0.5796,0.088799643,0.5760085492920117,0.056586271,0.087418046,0.1139556665625975,0.1901342491414299,0.339369341,0.6122266845158412,0.072289157,1.82,0.2970878974084958,0,0.025380711,0.9065533980582524,0.6916555109326193,0,0.3766504517025712,0.2341904100069492,0.003150315,0.1498649864986498,0.056429232,0.067325675
44007003300,88.79023307,0.4839067702552719,0.160488346,0.2177580466148723,0.2945615982241953,0.1746947835738068,0.045283019,0.05127636,0,0.035294118,0.024861265,124063,57824,0.1162199630314232,0.2703777335984095,0.09021601,0.3997,0.005413386,0.6797252607479013,0.074850299,0.041973908,0.089336358,0.090187181,0.420873511,0.4586614173228346,0.1112204724409448,2.1,0.1818634778276034,0.003487793,0.04982561,0.9112107623318386,0.3562992125984252,0,0.3714710252600297,0.3046062407132243,0,0.13718091,0.024029575,0.034311158
44007003500,119.3554804,0.4364432066839069,0.2954048140043763,0.1923612492540282,0.1941515814601153,0.2496518798488164,0.053312115,0.037596976,0.018301174,0.1281082156355679,0.007161329,82778,72413,0.1325833668139815,0.2863636363636364,0.050996016,0.4693,0.019490255,0.6289678368719781,0.028074866,0.029865857,0.041002278,0.051885599,0.5720070868134649,0.6562968515742129,0.022113943,1.85,0.1992852638217364,0.003363464,0.028169014,0.9670170351576658,0.5914542728635682,0,0.6065891472868217,0.2306201550387596,0.021447184,0.2289635965784762,0.014779309,0.035660901
44007003601,33.6813742,0.4893903671269787,0.7251599865274503,0.1357359380262714,0.05490064,0.079151229,0.1138430447962276,0.043448973,0.000336814,0.2637251599865274,0.000673627,60915,32145,0.3434343434343434,0.3730650154798761,0.1234042553191489,0.526,0.017821782,0.5663058186738836,0.1762246117084826,0.00094518,0.007561437,0.1361058601134215,0.391304348,0.8782178217821782,0,1.86,0.3799052774018944,0.038565629,0.00202977,0.914855072,0.6821782178217822,0,0.7559808612440191,0.5933014354066986,0.035028629,0.21151903,0.027955541,0.032498307
44007003700,77.3993808,0.4458204334365325,0.4917440660474716,0.2244582043343653,0.1741486068111455,0.074561404,0.085139319,0.023219814,0.004127967,0.1480908152734778,0,89508,59942,0.2173800259403372,0.4379474940334129,0.1245674740484429,0.4354,0.016533333,0.696524064,0.026487524,0.045811966,0.091965812,0.069059829,0.4249572649572649,0.824,0.013333333,2.05,0.3315508021390374,0.001336898,0.020855615,0.8640552995391705,0.6437333333333334,0.034133333,0.3987730061349693,0.1770376862401402,0.030295184,0.2291021671826625,0.022568093,0.009893048
44007010200,51.75090564,0.4543729515266517,0.1226496463688114,0.2204588580300155,0.2982577195100914,0.2437467655683974,0.1573227531481801,0.1183370708987407,0.007590133,0.026220459,0.02173538,60502,35783,0.1346902654867256,0.114323259,0.256900212,0.4796,0.037837838,0.6008041355542791,0.012109624,0.1700294241277848,0.2711223203026481,0.2049180327868852,0.093526692,0.4415800415800416,0.1476091476091476,2.36,0.1844106463878327,0.013498099,0.034790875,0.8558718861209964,0.385031185,0,0.5419198055893074,0.2515188335358445,0,0.2413317233051578,0.032838983,0.048723446
44007010300,25.1319427,0.5501382256848454,0.1424981151042975,0.1784367931641116,0.3362653933149032,0.2038200552902739,0.034430761,0.1000251319426991,0.000753958,0.041970344,0.040211108,54286,43136,0.1502890173410404,0.1889632107023411,0.2860665844636251,0.527,0.086419753,0.644316547,0.035071942,0.2069178505250154,0.2069178505250154,0.1988882025941939,0.08863496,0.5241769547325102,0.089506173,2.04,0.2439303056269637,0.008283348,0.092259354,0.9552825552825552,0.4783950617283951,0,0.3253150057273768,0.2485681557846506,0,0.1779341543101281,0.016902119,0.058633832
44007010400,30.01650908,0.4963229776377007,0.124868678,0.2042623442893591,0.2429836410025514,0.2483866126369503,0.1134624043223773,0.049227075,0.00060033,0.053429386,0.01710941,57252,48512,0.1165286721864458,0.4184210526315789,0.079154079,0.5364,0.07808,0.5207332265527674,0.072112098,0.1585662211421628,0.3009315512353179,0.2025111381125962,0.1030781692993114,0.47584,0.1312,2.09,0.2242391884676988,0.001245773,0.022601886,0.9536161122978334,0.54144,0.00608,0.5370370370370371,0.2764550264550264,0.036967712,0.3226774726099354,0.025026705,0.069142125
44007010501,57.03422053,0.4958174904942966,0.1760456273764258,0.1509505703422053,0.3271863117870722,0.1515209125475285,0.153041825,0.057414449,0.009315589,0.019581749,0.007604563,79536,35182,0.1754627806222922,0.489337823,0.1455457967377666,0.399,0.021428571,0.6455172413793103,0.030982906,0.170958904,0.2589041095890411,0.1920547945205479,0.1202739726027397,0.2516483516483516,0.212087912,2.79,0.1806407634628493,0.017041581,0.034083163,0.9068261086198306,0.3274725274725275,0.007142857,0.6245487364620939,0.1931407942238267,0,0.2036121673003802,0.012976799,0.048135913
44007010502,18.83948757,0.5333458929917106,0.1429917106254709,0.2238131122833458,0.2624340617935192,0.161266014,0.1629615674453655,0.078749058,0,0.048982668,0.024679729,90938,44547,0.087463557,0.4444444444444444,0.053738318,0.3492,0.00667854,0.6823179111314704,0.012755958,0.089855819,0.216529351,0.2021112255406797,0.1135427394438722,0.4336598397150489,0.1068566340160284,2.29,0.2299587723316536,0.023133303,0.065048099,0.957374254,0.5917186108637578,0,0.2317531978931527,0.088036117,0.038484428,0.1098342125094197,0.005247813,0.071258341
44007010600,33.17299718,0.515176646,0.1384972632277326,0.226405706,0.2685354121744899,0.2245811909105987,0.046110466,0.032343672,0.00199038,0.025543208,0.029358103,64633,43045,0.1202521147785702,0.1282758620689655,0.2163958641063515,0.4477,0.012142857,0.6685242121445042,0.1123886174187985,0.091229525,0.2496371552975326,0.239477504,0.1631764461953141,0.4725,0.050714286,2.15,0.1918281220026856,0.018607328,0.061384999,0.91443501,0.3928571428571428,0.005714286,0.4526710402999063,0.2343017806935332,0,0.077790678,0.010615359,0.039242219
