GEOID,area_km2,area_sqmi
44007003700,0.8575760481303004,0.3311119632974094
44007010101,3.2109481956096753,1.2397540292928673
44007010200,2.8058514930328684,1.083345318009535
44009050702,50.74090381784179,19.591172490463347
44009050701,64.01464564218423,24.716192860777102
44007000301,0.45175296428545675,0.1744227946385633
44007002802,1.1105229778701635,0.42877531886665493
44007001601,0.6713350512155641,0.2592039123795327
44007001602,0.5685449830120393,0.21951644516942653
44007011404,6.0868819554123705,2.35015826177778
44007000302,0.6620427421732819,0.25561613180046405
44007002801,0.5738233811916881,0.2215544461002355
44007011405,12.02264411829395,4.6419688454609345
44005040900,10.49639067967813,4.052679098328537
44003021901,2.3667151941962583,0.9137938451343791
44003021902,2.2009514313180363,0.8497920984789795
44003022202,8.2810625171278,3.197336112887984
44003021501,1.984339436632913,0.7661577397648687
44003021700,2.7328262017757785,1.0551500954269817
44003021903,3.6833275015772253,1.4221406989777208
44005040105,23.170709085673092,8.946260792937442
44005040104,16.027112761452074,6.188102832399826
44009050302,6.153146184933348,2.3757430238299815
44009051202,7.427917568528589,2.8679350066842444
44009051201,6.677369298087547,2.5781466993766586
44005040304,5.5828964546153435,2.155568372045952
44005040102,15.325725947681187,5.917295869629678
44005040302,2.103682754157756,0.812236452268827
44005040400,20.119392289747022,7.768140791633567
44005041000,0.7123576712447521,0.2750428345218688
44005041602,8.169769032940087,3.1543654584113976
44005040101,6.025977462489816,2.3266429055954485
44005040200,2.354268316088835,0.9089880786299883
44005040500,2.3677066595080896,0.9141766520313972
44005041100,0.8414026387664125,0.3248673750310217
44005041400,58.18081223633243,22.463737190200696
44005041601,2.713675679518158,1.0477560374460992
44005040600,1.0446807832645115,0.40335350540624093
44005040700,2.1336137454340816,0.8237928726079314
44005040800,1.6810943690636064,0.6490741646090096
44005041300,24.691038393356,9.533263220329156
44009051400,4.883003229253983,1.8853380869846963
44009051504,12.202597145084939,4.711449097541181
44007018100,0.8504054391162592,0.32834337567902416
44007018200,0.5908685504271586,0.22813562273477195
44007018300,0.3137447670971837,0.12113753180761956
44007013800,2.2869846212473806,0.8830096988169915
44007002900,2.6911857725038413,1.0390726358024527
44007010400,3.1997332313766735,1.235423907394529
44007014700,3.9911086045139634,1.5409756471801699
44007001800,1.8414511990294533,0.7109882827958469
44007002400,3.215433379815185,1.241485768596075
44007001400,0.9088437589800391,0.3509065371200235
