GEOID,suicide_count,pop_total,pct_male,pct_age_15_24,pct_age_25_44,pct_age_45_64,pct_age_65p,median_age,pct_hispanic,pct_nh_white,pct_nh_black,pct_nh_aian,pct_nh_asian,pct_nh_two_or_more,median_hh_income,per_capita_income,poverty_rate_all,poverty_rate_child_u18,poverty_rate_elderly_65p,gini_index,hh_public_assistance_share,lfp_rate_16p,unemployment_rate,not_in_labor_force_share_16p,edu_lt_hs_25p,edu_hs_grad_25p,edu_some_college_25p,edu_ba_plus_25p,edu_grad_prof_25p,hh_total,hh_single_person_share,hh_married_couple_share,hh_female_householder_no_spouse_share,avg_hh_size,marital_never_married_share_15p,marital_divorced_share_15p,marital_separated_share_15p,marital_married_share_15p,housing_occupied_share,housing_vacancy_rate,homeownership_rate,renter_occupied_share,overcrowding_rate_gt1pproom,rent_burdened_gt30,rent_burdened_gt50,residential_stability_same_house_1yr,foreign_born_share,uninsured_rate,veteran_share_18p
44001030100,1,4970,0.477464789,0.112474849,0.155935614,0.297585513,0.167605634,42.5,0.102012072,0.805432596,0.000603622,0,0.046076459,0,123646,60780,0.053524004,0.278625954,0.039615846,0.4719,0.004025302,0.62310757,0.019607843,0.37689243,0.027876631,0.09460261,0.12455516,0.677046263,0.314946619,1739,0.19666475,0.589419206,0.16733755,2.82,0.138445703,0.016469377,0.05249614,0.481214617,0.956019791,0.043980209,0.836687752,0.163312248,0.016676251,0.725352113,0.147887324,0,0.106639839,0.003873598,0.034284147
44001030200,4,3417,0.464442493,0.058823529,0.217734855,0.315481416,0.124085455,42.4,0.071407668,0.839040094,0.00936494,0,0.038045069,0.000877963,128761,58180,0.033655253,0.27826087,0.099056604,0.3723,0.048231511,0.730248307,0.049459042,0.269751693,0.030144168,0.074705111,0.118392311,0.701179554,0.408475317,1244,0.16318328,0.616559486,0.146302251,2.7,0.159425494,0,0.040574506,0.476481149,0.989657916,0.010342084,0.807877814,0.192122186,0,0.570093458,0.369158879,0.002363368,0.069944396,0.019022534,0.048630977
44001030300,1,4536,0.49537037,0.08531746,0.179453263,0.314153439,0.170634921,42.9,0.037037037,0.867283951,0.010141093,0,0.041446208,0.007054674,172609,64410,0.059964727,0.040441176,0.286821705,0.3623,0.014962594,0.682121044,0.006105006,0.317878956,0.009939083,0.132734851,0.12119269,0.692529657,0.394677781,1604,0.192643392,0.726309227,0.059226933,2.82,0.145108696,0.008423913,0.023641304,0.50298913,0.909812819,0.090187181,0.953865337,0.046134663,0,0,0,0,0.081349206,0.013888889,0.052941176
44001030500,3,3343,0.473526772,0.142387077,0.228836375,0.28896201,0.213580616,45.1,0.037391564,0.880047861,0.017349686,0,0.011367036,0,74444,50275,0.146111786,0.166320166,0.280112045,0.4609,0.004,0.645790554,0.063063063,0.354209446,0.132749818,0.286652079,0.179431072,0.342450766,0.109044493,1750,0.558285714,0.277142857,0.128571429,1.9,0.191275168,0.004026846,0.09966443,0.459731544,0.899742931,0.100257069,0.345714286,0.654285714,0,0.497282609,0.274456522,0.006622517,0.138797487,0.027261833,0.047928792
44001030601,2,3623,0.531327629,0.166712669,0.175545128,0.305823903,0.199834391,47,0.043334253,0.890698316,0.011316588,0,0.012144632,0,119120,54478,0.019569472,0,0.096685083,0.3774,0.006603081,0.737328658,0.029399049,0.262671342,0.080485953,0.214123007,0.207289294,0.420652999,0.129081245,1363,0.338224505,0.586206897,0.062362436,2.62,0.194751818,0.040784066,0.036674044,0.529560544,0.867048346,0.132951654,0.837123991,0.162876009,0,0.193069307,0.123762376,0.002208724,0.076179961,0.028235952,0.017578125
44001030602,2,4172,0.489693193,0.085810163,0.208293384,0.272291467,0.309683605,54.5,0.030201342,0.922579099,0.013662512,0,0,0.007430489,78542,47879,0.111848574,0.2,0.172600619,0.4486,0.030827474,0.619175147,0.047722343,0.380824853,0.079790332,0.343331392,0.195690157,0.328188701,0.161619103,1849,0.447809627,0.432666306,0.054624121,2.18,0.199893955,0.010074231,0.054347826,0.488600212,0.911286348,0.088713652,0.690102758,0.309897242,0,0.558935361,0.283269962,0,0.121284756,0.004186161,0.059758772
44001030700,4,2847,0.413417633,0.219880576,0.192483316,0.250087812,0.184404636,40.8,0.087811732,0.756937127,0.023533544,0.002458728,0.037934668,0.010186161,64858,49474,0.109940288,0.412140575,0.184761905,0.423,0,0.726669432,0.017694064,0.273330568,0.08030853,0.190108893,0.18784029,0.451905626,0.164700544,1551,0.563507415,0.166989039,0.241134752,1.83,0.157196184,0.029033596,0.023226877,0.368726669,0.712121212,0.287878788,0.28691167,0.71308833,0,0.443622921,0.216266174,0,0.099754127,0.054092027,0.046868519
44001030800,3,6042,0.4938762,0.488083416,0.098477325,0.187520689,0.143992056,22,0.025322741,0.890102615,0.026481298,0.000662032,0.010923535,0,116399,41476,0.074260355,0.362549801,0.031034483,0.3938,0.124488603,0.537540222,0.043897572,0.462459778,0.041532402,0.146079484,0.224131758,0.533118511,0.218403151,1711,0.448275862,0.425482174,0.104617183,1.96,0.334978843,0.008991537,0.023272214,0.499294781,0.876986161,0.123013839,0.61659848,0.38340152,0,0.249226006,0.140866873,0.002492522,0.052466071,0.009102946,0.049936903
44001030901,3,6393,0.489128735,0.151415611,0.166275614,0.293758799,0.207257938,45.1,0.012357266,0.973564837,0.001564211,0,0.008290318,0,111469,50318,0.039423077,0.398373984,0.042264151,0.3829,0.031886625,0.644926182,0.009307737,0.355073818,0.126818275,0.212456464,0.196885884,0.411186232,0.138291334,2258,0.252435784,0.669176262,0.059787422,2.75,0.125,0.011904762,0.031994048,0.456659226,0.984736154,0.015263846,0.931355182,0.068644818,0.004871568,0.166666667,0.166666667,0,0.163772877,0.022482736,0.065696227
44001030902,1,7035,0.497938877,0.137313433,0.133191187,0.294953802,0.3108742,55.1,0.023596304,0.922530206,0.002842928,0,0.007818053,0.00952381,99423,57713,0.093154444,0.207855974,0.126200274,0.4502,0.053040541,0.543495484,0.034585569,0.456504516,0.061153706,0.172325666,0.18985031,0.467506389,0.232201533,2960,0.419256757,0.525675676,0.031418919,2.2,0.179691156,0.034316019,0.040867259,0.502573701,0.911330049,0.088669951,0.770608108,0.229391892,0,0.503888025,0.241057543,0,0.080739161,0.015819042,0.083593365
44003020101,3,6898,0.4966657,0.138445926,0.220498695,0.252971876,0.241084372,44.2,0.125253697,0.795737895,0.00985793,0,0.046245288,0.004783995,81339,46649,0.0752392,0.452793834,0.062537583,0.3968,0,0.687937354,0.06369581,0.312062646,0.118486927,0.281846838,0.213981087,0.27554237,0.117003523,3246,0.364756624,0.457178065,0.149722736,2.12,0.149283572,0.01032989,0.050483172,0.479006998,1,0,0.718730746,0.281269254,0,0.406215316,0.119866815,0.011350407,0.061032183,0.011162656,0.068830727
44003020102,6,4847,0.511244068,0.139880338,0.177635651,0.268000825,0.288838457,46.6,0.114297504,0.765628224,0.01815556,0,0.046833093,0.01423561,64587,44983,0.083753149,0.423558897,0.085714286,0.4437,0.018077601,0.596274738,0.062475595,0.403725262,0.078960905,0.251286008,0.268518519,0.288065844,0.086162551,2268,0.453262787,0.337742504,0.129188713,2.1,0.225844005,0.008847497,0.102444703,0.531781141,0.944213156,0.055786844,0.597883598,0.402116402,0.012786596,0.440045249,0.272624434,0.038774234,0.085826284,0.029806885,0.115148655
44003020200,4,5288,0.515128593,0.171142209,0.191376702,0.306354009,0.141263238,38.8,0.146369138,0.792738275,0.003214826,0,0,0.014183056,69107,35383,0.121974281,0.262015504,0.290495315,0.3898,0.026108579,0.720839096,0.056603774,0.279160904,0.093709552,0.2586073,0.268703081,0.305979808,0.080248512,2413,0.450062163,0.4185661,0.106920845,2.18,0.147877681,0,0.099726152,0.49817435,0.939275983,0.060724017,0.397845006,0.602154994,0,0.391515994,0.195410292,0,0.078479576,0.044818457,0.063258637
44003020300,2,6334,0.536627723,0.23744869,0.209504263,0.249921061,0.1341964,33.5,0.024786865,0.916008841,0.009314809,0,0.01089359,0.004736344,68869,34584,0.143984844,0.387061404,0.215294118,0.3841,0.043406774,0.670752089,0.029501809,0.329247911,0.11322004,0.294416244,0.376517325,0.128007062,0.041050541,3041,0.501479776,0.257481092,0.141729694,2.08,0.284308264,0.019312906,0.088579387,0.55636026,0.917899185,0.082100815,0.373890168,0.626109832,0,0.466129032,0.259139785,0,0.040732554,0.016943785,0.063679695
44003020400,2,3250,0.511076923,0.229538462,0.232,0.232,0.128923077,34.2,0.075076923,0.830153846,0,0.011384615,0.009846154,0,94054,50284,0.101489758,0.330275229,0.143198091,0.4558,0.007564297,0.781388479,0.049149338,0.218611521,0.171465406,0.224323163,0.268586162,0.243231629,0.097120756,1322,0.34871407,0.440242057,0.146747352,2.45,0.207683943,0.031533164,0.025009061,0.480608916,0.907967033,0.092032967,0.511346445,0.488653555,0.055975794,0.53514377,0.134185304,0,0.083692308,0.042769231,0.074822297
44003020500,1,4408,0.450317604,0.113656987,0.210299456,0.356397459,0.181034483,48.8,0.162658802,0.737068966,0.041742287,0,0.027450091,0.003629764,87328,50292,0.050362976,0.040540541,0.095238095,0.3948,0.015048544,0.718129572,0.028737723,0.281870428,0.031275948,0.389150291,0.230556324,0.289510102,0.068087462,2060,0.384466019,0.45,0.097087379,2.13,0.101358412,0.007575758,0.093521421,0.442267503,0.973075106,0.026924894,0.662621359,0.337378641,0,0.486330935,0.164028777,0,0.127268603,0.03561706,0.079799842
44003020601,6,6632,0.466978287,0.153347407,0.190892642,0.340772014,0.119119421,42.3,0.038148372,0.925211098,0,0,0.025331725,0,121893,48571,0.060610734,0.521628499,0.039240506,0.3187,0.025,0.785752354,0.040482147,0.214247646,0.100786732,0.177971508,0.203274506,0.416330002,0.080161599,2520,0.297619048,0.511507937,0.100396825,2.57,0.170153417,0.003138075,0.069386332,0.470362622,1,0,0.832142857,0.167857143,0.000793651,0.081683168,0.017326733,0.006082725,0.038751508,0.01362651,0.056529112
44003020602,5,3409,0.481079495,0.116456439,0.212965679,0.314168378,0.192431798,46.3,0.044294515,0.914344383,0.002933412,0,0.010853623,0.002346729,79000,39789,0.110002933,0.197333333,0.147865854,0.3685,0.045454545,0.67756855,0.061264822,0.32243145,0.086498684,0.309138774,0.234298608,0.264385107,0.065814216,1540,0.419480519,0.331168831,0.133766234,2.21,0.181788618,0.033821138,0.045203252,0.472520325,0.922155689,0.077844311,0.790909091,0.209090909,0.037012987,0.402027027,0.222972973,0,0.019067175,0.006209344,0.059511158
44003020603,5,6503,0.502691066,0.11041058,0.203752114,0.309856989,0.249269568,48.8,0.057050592,0.917576503,0.000153775,0,0,0,91744,46055,0.119102862,0.335064935,0.115977791,0.4027,0.018874399,0.616015352,0.034551119,0.383984648,0.08453134,0.3235576,0.23538432,0.2426682,0.076097374,2914,0.324639671,0.513383665,0.098146877,2.23,0.122441901,0.020811655,0.093305584,0.497745404,0.939696872,0.060303128,0.792381606,0.207618394,0,0.820987654,0.553497942,0.007743534,0.024757804,0.027859012,0.093854552
44003020702,1,5067,0.500098678,0.120584172,0.150976909,0.352279455,0.204460233,48.7,0.02723505,0.910795342,0.008288928,0,0.003947109,0.008880995,132533,55776,0.067537688,0.229166667,0.116795367,0.3908,0.010683761,0.66728972,0.017507003,0.33271028,0.058728882,0.215607401,0.157414857,0.403861625,0.215339233,1872,0.245192308,0.58707265,0.117521368,2.67,0.155948553,0.008727607,0.056040423,0.478640331,0.983193277,0.016806723,0.94284188,0.05715812,0.004273504,0.514018692,0.514018692,0,0.035721334,0.013139558,0.067905647
44003020703,2,6742,0.526105013,0.07342035,0.206170276,0.286413527,0.184366657,44.2,0.026253337,0.891426876,0,0,0,0,119375,49227,0.040309138,0.236842105,0.024135157,0.3866,0.005035669,0.680204042,0.045191194,0.319795958,0.021032505,0.299341406,0.232844699,0.328871893,0.118546845,2383,0.214435585,0.670583298,0.090222409,2.77,0.115603645,0.009681093,0.04460896,0.499810175,0.865915698,0.134084302,0.911456148,0.088543852,0.016785564,0.6492891,0.440758294,0,0.045980421,0.00227825,0.051942902
44003020800,5,6598,0.493634435,0.165504698,0.178690512,0.296756593,0.180357684,43.7,0.082752349,0.844649894,0.003789027,0.002273416,0.01409518,0.017732646,137485,50238,0.017519805,0.086956522,0.012605042,0.352,0.076218242,0.686749148,0.078240253,0.313250852,0.087645407,0.193341356,0.274769354,0.346369836,0.180505415,2401,0.149937526,0.690545606,0.150770512,2.73,0.131170663,0.005994358,0.044957687,0.486071932,0.956954962,0.043045038,0.825905873,0.174094127,0,0.334319527,0.035502959,0.010367434,0.104274022,0.000762079,0.084308264
44003020901,2,3751,0.519061584,0.116502266,0.236203679,0.273260464,0.16928819,40,0.078379099,0.764596108,0,0.002665956,0.14156225,0,112619,62473,0.084854995,0.193037975,0.127559055,0.4891,0.033373063,0.69524727,0.054965358,0.30475273,0.019119769,0.096681097,0.143939394,0.689393939,0.335858586,1678,0.401072706,0.459475566,0.085816448,2.23,0.182045668,0.021582734,0.045667814,0.500781983,0.893503727,0.106496273,0.573301549,0.426698451,0.027413588,0.460465116,0.172093023,0.005611972,0.108504399,0.008264463,0.066376131
44003020903,5,6622,0.501359106,0.052703111,0.173512534,0.310782241,0.166112957,43.2,0.014950166,0.817728783,0.01359106,0,0.118393235,0,199189,91892,0.044273636,0.357638889,0.071818182,0.4609,0.012477718,0.624678154,0.023763648,0.375321846,0.024829157,0.09453303,0.158769932,0.671298405,0.369703872,2244,0.23885918,0.719251337,0.015151515,2.88,0.136461388,0.018768328,0.013098729,0.507722385,0.96516129,0.03483871,0.940285205,0.059714795,0,0.278481013,0.278481013,0.018529957,0.188613712,0.002582802,0.094237435
44003021001,1,2486,0.50160901,0.129525342,0.185840708,0.296460177,0.187851971,42.8,0.115044248,0.714802896,0.055108608,0,0.047868061,0,96250,44356,0.048242028,0.161016949,0.092077088,0.3749,0.008919722,0.648351648,0.059690494,0.351648352,0.091886083,0.225685116,0.333691564,0.249328318,0.094035465,1009,0.333994054,0.409316155,0.134786918,2.46,0.171309192,0.019498607,0.089600743,0.505571031,0.989215686,0.010784314,0.866204163,0.133795837,0.03567889,0.5,0.054545455,0.0076428,0.125502816,0.010458568,0.057344064
44003021002,1,4435,0.471702368,0.038782413,0.242615558,0.324915445,0.208568207,47.2,0.03945885,0.832919955,0.01848929,0,0.006538895,0.014205186,82500,46828,0.119052988,0.600378788,0.050810811,0.3668,0.012140288,0.674248578,0.05984634,0.325751422,0.035633484,0.191459276,0.320135747,0.36199095,0.144513575,2224,0.504046763,0.309802158,0.142535971,1.99,0.182507447,0.003790956,0.06661251,0.444624966,0.945578231,0.054421769,0.841276978,0.158723022,0.010341727,0.525568182,0,0,0.057722661,0.03847895,0.066722269
44003021100,5,5000,0.4802,0.155,0.1844,0.2532,0.1986,36.7,0.0374,0.9122,0.0226,0,0,0,84730,38716,0.121,0.305785124,0.254783484,0.3852,0.014891697,0.709606453,0.054426455,0.290393547,0.015338263,0.289783621,0.275814845,0.287866338,0.066009313,2216,0.460288809,0.320848375,0.184566787,2.25,0.221024904,0,0.037595785,0.46408046,0.955584304,0.044415696,0.59566787,0.40433213,0,0.512285012,0.319410319,0,0.0236,0.0164,0.113245703
44003021200,1,3522,0.515900057,0.149063032,0.26746167,0.254116979,0.190232822,41,0.108177172,0.675468484,0.159000568,0,0.036626917,0.003123225,87209,60615,0.053264605,0.150537634,0.131343284,0.5117,0.009779951,0.706575074,0.049074074,0.293424926,0.071860548,0.262184276,0.333689079,0.214514408,0.075773746,1636,0.346577017,0.517726161,0.086797066,2.15,0.212626758,0.007196598,0.036964344,0.504416094,0.933257273,0.066742727,0.79400978,0.20599022,0.006723716,0.762611276,0.394658754,0.009098664,0.112720045,0.05479841,0.05969657
44003021300,4,4691,0.471114901,0.099978683,0.136644639,0.376465572,0.208697506,51.5,0.019398849,0.885951823,0.060328288,0,0,0.009166489,92073,53629,0.068642081,0,0.070480082,0.4386,0.015639374,0.619234544,0.026746507,0.380765456,0.037385766,0.225976184,0.208806425,0.403489338,0.21323733,2174,0.40524379,0.451701932,0.098436063,2.14,0.131379962,0.005907372,0.059310019,0.454395085,0.971837282,0.028162718,0.913523459,0.086476541,0.021619135,0.718085106,0.175531915,0.003214745,0.058409721,0.083476027,0.063607925
44003021401,1,4058,0.462789552,0.163873829,0.17693445,0.317397733,0.1700345,44.2,0.034253327,0.888861508,0.031542632,0,0.019960572,0,110000,43850,0.043124692,0.08,0.092753623,0.3388,0.025324675,0.680163123,0.040685225,0.319836877,0.065589661,0.242649435,0.191922456,0.362520194,0.122132472,1540,0.24025974,0.561688312,0.16038961,2.61,0.179775281,0.001728608,0.024776721,0.475367329,0.987179487,0.012820513,0.888961039,0.111038961,0,0.458646617,0.240601504,0.003455937,0.065303105,0.036224741,0.072597441
44003021402,2,3704,0.503779698,0.142818575,0.311825054,0.181425486,0.149568035,36.6,0.086663067,0.853671706,0.001349892,0,0.007289417,0.012149028,71419,36537,0.066299862,0.182572614,0.066787004,0.3999,0.008368201,0.728312038,0.096029548,0.271687962,0.114703618,0.314472671,0.258275597,0.210546574,0.077367206,1434,0.40027894,0.410041841,0.147838215,2.54,0.191753269,0.004693262,0.099228964,0.51290647,0.993762994,0.006237006,0.70013947,0.29986053,0.0041841,0.405867971,0.122249389,0.014626219,0.025917927,0.031728665,0.069415808
44003021502,3,4036,0.493557978,0.157581764,0.168483647,0.302775025,0.207631318,47.7,0.067393459,0.884539148,0.003221011,0,0.008919722,0,90746,44786,0.103867129,0.484486874,0.093078759,0.4608,0.05375,0.603789836,0.075606277,0.396210164,0.091123067,0.212508406,0.304303968,0.268325488,0.087088097,1600,0.293125,0.49875,0.13125,2.52,0.168050386,0.022044088,0.046951045,0.497280275,0.914808462,0.085191538,0.854375,0.145625,0,0.40625,0.116071429,0,0.027998018,0.023054041,0.056279621
44003021600,1,1588,0.491813602,0.072418136,0.154282116,0.312342569,0.312972292,57.4,0.060453401,0.891057935,0,0,0.006926952,0.013853904,125673,86177,0.045969773,0.01369863,0.100603622,0.5375,0.013657056,0.533527697,0.032786885,0.466472303,0.059984215,0.048145225,0.228887135,0.591949487,0.214680347,659,0.245827011,0.628224583,0.074355083,2.4,0.151129944,0.020480226,0.016949153,0.485875706,0.944126074,0.055873926,0.959028832,0.040971168,0.006069803,0.352941176,0.352941176,0,0.033375315,0.006926952,0.072431633
44003021700,3,5056,0.557753165,0.128757911,0.172666139,0.318631329,0.211431962,47,0.105814873,0.821993671,0.012856013,0.003362342,0.03659019,0,82520,36725,0.101411811,0.380392157,0.123479888,0.3307,0.044556729,0.697332107,0.102853351,0.302667893,0.07672956,0.242264151,0.453333333,0.166037736,0.050062893,2177,0.299494718,0.570969224,0.076251723,2.32,0.177099932,0.019804234,0.047348054,0.553608013,0.996794872,0.003205128,0.868167203,0.131832797,0.007808911,0.554006969,0.331010453,0,0.090783228,0.017100815,0.092451027
44003021800,3,3814,0.453854221,0.152071316,0.173833246,0.293917147,0.240167803,50.4,0.09124279,0.83245936,0.04090194,0.000524384,0.011536445,0,72500,42592,0.053754941,0.068627451,0.088427948,0.452,0.04781106,0.626662636,0,0.373337364,0.121942697,0.335779175,0.195317959,0.21628232,0.045772187,1736,0.515552995,0.379032258,0.091013825,2.19,0.160878599,0.025230039,0.057287029,0.457999406,0.949152542,0.050847458,0.581221198,0.418778802,0.012096774,0.459422283,0.149931224,0,0.072102779,0.013109596,0.061585366
44003021901,1,3116,0.492297818,0.148587933,0.255776637,0.183247754,0.156290116,34.8,0.055198973,0.822207959,0.062259307,0,0.01957638,0.002888318,85723,40497,0.051347882,0.58125,0.090349076,0.3389,0.006264683,0.753753754,0.017643711,0.246246246,0.071910112,0.276404494,0.211685393,0.163146067,0.044494382,1277,0.414252153,0.35238841,0.178543461,2.44,0.142857143,0.008102345,0.066098081,0.48315565,0.986100386,0.013899614,0.775254503,0.224745497,0,0.540069686,0.066202091,0,0.043324775,0.008344031,0.023295945
44003021902,3,2817,0.549520767,0.198438055,0.137735179,0.330493433,0.218317359,49.7,0.026624068,0.892438765,0.020944267,0,0.035853745,0,110644,48550,0.00535523,0,0.003252033,0.2987,0,0.740918164,0.068426724,0.259081836,0.044289044,0.205594406,0.318414918,0.214452214,0.035897436,1220,0.393442623,0.469672131,0.047540984,2.28,0.28345835,0.007106198,0.043821555,0.560600079,0.898379971,0.101620029,0.844262295,0.155737705,0.030327869,0.495327103,0.112149533,0.00035791,0.034078807,0.004284184,0.066987565
44003022000,1,3633,0.426094137,0.103220479,0.215799615,0.244701349,0.243049821,44.5,0.02091935,0.831819433,0.007707129,0,0.113680154,0.007431874,89038,49384,0.027272727,0,0.057757644,0.4275,0.062909567,0.624111183,0.032107716,0.375888817,0.056959772,0.296190815,0.205411178,0.389818441,0.127803489,1526,0.52948886,0.426605505,0.020314548,2.29,0.150614092,0.024240465,0.078539108,0.480284421,0.906714201,0.093285799,0.602883355,0.397116645,0.024901704,0.493783304,0.175843694,0,0.125516102,0.01875,0.095530536
44003022100,4,6534,0.488062443,0.14110805,0.207529844,0.269666361,0.16131007,38.7,0.076828895,0.820783594,0.029843893,0,0,0,102333,42099,0.038238521,0.040983607,0.082542694,0.3521,0.017661901,0.716244525,0.01302845,0.283755475,0.093339274,0.22298953,0.204499889,0.344842949,0.121407886,2378,0.310765349,0.462994113,0.161900757,2.68,0.155846621,0.010820046,0.059415338,0.453302961,0.929996089,0.070003911,0.829268293,0.170731707,0,0.708762887,0.402061856,0,0.044995409,0.006095655,0.037102473
44003022201,2,6924,0.495233969,0.116695552,0.187319469,0.296649336,0.18428654,44,0.031195841,0.920999422,0,0.001010976,0.020075101,0,133763,68724,0.025274408,0.097142857,0.109717868,0.4174,0.023542195,0.677661431,0.039286637,0.322338569,0.040965321,0.106874873,0.167511661,0.589941188,0.274183736,2761,0.325244477,0.62513582,0.020282506,2.51,0.144162787,0.019313675,0.028798069,0.505087084,0.984664765,0.015335235,0.757334299,0.242665701,0,0.516329705,0.199066874,0,0.062391681,0.003907381,0.05478694
44003022300,4,4279,0.398223884,0.137882683,0.244683337,0.172937602,0.294928722,43.1,0.09558308,0.739425099,0.011918673,0.001635896,0.094414583,0.021032952,58893,36931,0.117218699,0.098196393,0.252773376,0.4282,0.028033088,0.508639309,0.066348195,0.491360691,0.082392432,0.229173024,0.224595667,0.3326213,0.133658834,2176,0.534926471,0.356617647,0.090533088,1.96,0.139672307,0.007252216,0.035186677,0.390545259,0.947735192,0.052264808,0.424632353,0.575367647,0,0.555265448,0.140992167,0,0.158448236,0.016826361,0.108546304
44003022400,1,2162,0.445420907,0.061054579,0.154949121,0.328862165,0.323774283,58.3,0.017576318,0.91026827,0.00693802,0,0.056891767,0,77019,60643,0.018963922,0.073170732,0.048571429,0.5224,0.037069726,0.602397082,0.034602076,0.397602918,0.026417171,0.216840947,0.292790314,0.422124381,0.170060539,1133,0.47396293,0.419240953,0.06266549,1.91,0.107347577,0.026055237,0.058884836,0.453361126,0.975043029,0.024956971,0.813768756,0.186231244,0,0.551219512,0.2,0.028275212,0.073080481,0,0.079872204
44005040101,3,4976,0.506832797,0.111937299,0.17403537,0.298834405,0.215434084,46.1,0.109123794,0.861937299,0.007234727,0,0.016278135,0,96176,53596,0.069095477,0.584848485,0.015858209,0.3842,0.0245,0.685604237,0.054034838,0.314395763,0.048122392,0.174965229,0.202225313,0.473157163,0.161613352,2000,0.3045,0.517,0.107,2.39,0.136254213,0.042850265,0.049350024,0.487241213,0.938526513,0.061473487,0.8045,0.1955,0,0.204787234,0.061170213,0.005718954,0.03778135,0.039465695,0.117810996
44005040400,4,6287,0.539207889,0.102274535,0.124701766,0.291554,0.299984094,53.1,0.022268172,0.927151265,0.013519962,0,0.003658343,0.005567043,128338,67724,0.050229058,0,0.079003181,0.464,0,0.556988432,0.024964838,0.443011568,0.025221953,0.164447135,0.135996772,0.610371267,0.256860371,2629,0.358691518,0.559147965,0.040699886,2.32,0.136363636,0.023854245,0.060480841,0.504695718,0.782906492,0.217093508,0.713579308,0.286420692,0,0.458199357,0.262057878,0.003509892,0.087641164,0.015081206,0.097169998
44005040500,2,4562,0.443445857,0.170758439,0.238930294,0.165278387,0.106970627,30.7,0.174046471,0.562911004,0.174046471,0.027400263,0.000876808,0.003288032,42852,30751,0.247259974,0.558510638,0.237704918,0.4681,0.093291405,0.672582076,0.069487751,0.327417924,0.093617021,0.193617021,0.35141844,0.303546099,0.090425532,1908,0.386792453,0.169287212,0.380503145,2.39,0.295106132,0.013856132,0.03125,0.448997642,0.966075949,0.033924051,0.332285115,0.667714885,0,0.680412371,0.176050753,0.007704509,0.051731697,0.04059122,0.058403634
44005040600,2,4466,0.44872369,0.217420511,0.174429019,0.338557994,0.169055083,45.7,0.025750112,0.790864308,0.069189431,0.000223914,0.091804747,0.018137035,95436,50600,0.088709677,0.20959596,0.162913907,0.4037,0.054401583,0.734444998,0.110116999,0.265555002,0.011761331,0.171543316,0.200516351,0.586632243,0.242398164,2022,0.575667656,0.363006924,0.041543027,2.2,0.168740667,0.00273768,0.066202091,0.430562469,0.824632953,0.175367047,0.518298714,0.481701286,0,0.511837655,0.218714769,0.007836991,0.071204657,0.055668703,0.11102719
44005040700,2,3344,0.511363636,0.159988038,0.119916268,0.281698565,0.337021531,54.8,0.105861244,0.812799043,0.007476077,0,0.020933014,0,112887,83132,0.112076716,0.371657754,0.057675244,0.5058,0.009030704,0.595576098,0.121142857,0.404423902,0.014796102,0.099603031,0.113316492,0.715987008,0.334536268,1661,0.421432872,0.546658639,0.027092113,2,0.168805528,0.0029615,0.062520566,0.500164528,0.830084958,0.169915042,0.741119807,0.258880193,0,0.419811321,0.294811321,0,0.070574163,0.06899696,0.083022704
44005040800,3,2377,0.396718553,0.186369373,0.165755154,0.245687842,0.293647455,49.6,0.011358856,0.859907446,0.080774085,0,0.010096761,0,82011,71678,0.172794118,0.204787234,0.191977077,0.5954,0.008368201,0.51416628,0.116774791,0.48583372,0.060788609,0.154983571,0.112267251,0.601861993,0.301204819,1195,0.652719665,0.29874477,0.048535565,1.82,0.161479477,0.026161479,0.054578259,0.421741092,0.684421535,0.315578465,0.382426778,0.617573222,0,0.64010989,0.311813187,0.010938157,0.084981069,0.017833259,0.059301769
44005040900,2,4854,0.416563659,0.320766378,0.124845488,0.206427689,0.230943552,37,0.070251339,0.83868974,0.009064689,0,0.017717347,0,95139,57116,0.110486365,0.338422392,0.118644068,0.5356,0.004656577,0.539220081,0.094900222,0.460779919,0.007620367,0.156563907,0.194319363,0.598545203,0.281260824,1718,0.377764843,0.45459837,0.115250291,2.05,0.167594035,0.000890274,0.038059203,0.409971066,0.742758323,0.257241677,0.591967404,0.408032596,0.005820722,0.643377001,0.259097525,0.04177982,0.078903997,0.01078516,0.058524788
44005041000,2,1989,0.615887381,0.229260935,0.324786325,0.165409754,0.257415787,39.4,0.090497738,0.780794369,0.080442433,0.003519356,0,0.030165913,69732,80714,0.124804178,0.121338912,0.130859375,0.5634,0.010824313,0.643113159,0.052416052,0.356886841,0.130938586,0.138470452,0.154113557,0.538238702,0.170336037,1201,0.745212323,0.213988343,0.009991674,1.56,0.374682257,0.023894255,0.049822064,0.613116421,0.74549969,0.25450031,0.428809326,0.571190674,0,0.455621302,0.215976331,0,0.039215686,0.035106383,0.074947589
44005041400,3,3601,0.502638156,0.094973618,0.13468481,0.266314913,0.372396557,58.2,0,0.979172452,0,0,0.006387115,0,129750,94064,0.029991669,0.074074074,0.055182699,0.5242,0.022813688,0.570623238,0.060922064,0.429376762,0.029492455,0.124142661,0.187242798,0.618312757,0.277091907,1578,0.297845374,0.605830165,0.059569075,2.28,0.150524368,0.006785935,0.034238125,0.516656385,0.638091387,0.361908613,0.899239544,0.100760456,0,0.496350365,0.430656934,0.00474198,0.031935573,0.02193835,0.063319476
